LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID18198,18198,1,82.08677673339844,83.13578026858669,49.26231590694272,0.0,3.0,3,0.31,1,,485.6756756756757,448.0,306.0,779.0,17970.0,138.04911647148836,0.21380126486602596,1.23938262010545
ID18396,18396,1,42.37897491455078,83.06713813189411,48.89204478729862,0.0,28.0,28,0.31,1,,380.5405405405405,362.0,281.0,582.0,14080.0,75.46728304908565,0.12507646005239434,1.121155249295352
ID17894,17894,1,65.35429382324219,83.11159281657667,48.92660972760233,0.0,21.0,21,0.31,1,,452.43243243243245,443.0,318.0,622.0,16740.0,93.45127682991357,0.19874668670783985,1.605354549681343
ID19438,19438,1,64.07001495361328,83.1107819442182,48.97527378060398,0.0,20.0,20,0.31,1,,425.05405405405406,394.0,270.0,696.0,15727.0,111.74473538330962,0.19090438916456476,1.2195120744310985
ID17586,17586,1,62.97091293334961,83.09503606970767,49.06892102656712,0.0,12.0,12,0.31,1,,441.2432432432432,392.0,302.0,712.0,16326.0,121.40391843516177,0.1902921851623947,1.1620979377085887
ID18035,18035,1,67.63048553466797,83.10948047537035,49.27041627565648,0.0,2.0,2,0.31,1,,440.97297297297297,420.0,280.0,740.0,16316.0,126.5954814198197,0.19538404166700246,1.1386897174862711
ID17972,17972,1,61.758487701416016,83.1307842962469,49.090291493019556,0.0,14.0,14,0.31,1,,415.97297297297297,414.0,250.0,617.0,15391.0,97.88470726275845,0.17887296649966414,1.2896087295241878
ID18486,18486,1,65.75021362304688,83.10040266744863,48.989853483228536,0.0,23.0,23,0.31,1,,436.43243243243245,400.0,273.0,807.0,16148.0,128.43773686986333,0.1973743481750756,1.1202504492758083
ID17660,17660,1,101.1336898803711,83.11769634566363,49.24529333205612,0.0,13.0,13,0.31,1,,530.8918918918919,515.0,283.0,847.0,19643.0,165.87809844444067,0.2652605996895947,1.341960716811872
ID17469,17469,1,85.46095275878906,83.1212557462754,48.835840069728064,0.0,17.0,17,0.31,1,,477.5135135135135,431.0,307.0,751.0,17668.0,138.725472631225,0.216450028676219,1.2249625846671224
ID19965,19965,1,74.6939926147461,83.07750953644253,48.88591353407052,0.0,22.0,22,0.31,1,,444.35135135135135,408.0,264.0,751.0,16441.0,125.25534280381376,0.21225080415487702,1.2422731667029028
ID18110,18110,1,81.40302276611328,83.11461837380838,48.844749496255204,0.0,25.0,25,0.31,1,,482.6216216216216,458.0,292.0,766.0,17857.0,131.29744673648273,0.20953007010153696,1.273532926784323
ID17538,17538,2,37.21185302734375,114.50831042895938,54.92047442497005,0.0,0.0,0,0.31,1,,330.02702702702703,315.0,243.0,526.0,12211.0,74.64712783284897,0.13812817946093867,1.0731427899865615
ID17411,17411,2,38.4667854309082,114.64324225371726,54.96020220587756,0.0,1.0,1,0.31,1,,324.3783783783784,300.0,223.0,484.0,12002.0,68.76019170976738,0.1387523536223606,1.1496241707998256
ID18037,18037,2,34.656166076660156,114.64340192674297,54.88196282635783,0.0,2.0,2,0.31,1,,324.1621621621622,311.0,230.0,566.0,11994.0,71.37752272775198,0.13900537879478536,1.108502496842736
ID18261,18261,2,39.25522994995117,114.59594796850514,54.854072518780036,0.0,4.0,4,0.31,1,,319.5945945945946,312.0,220.0,448.0,11825.0,69.29905380926105,0.14044275218492436,1.1358682444820805
ID18201,18201,2,41.748374938964844,114.64332390350935,54.82878667286665,0.0,3.0,3,0.31,1,,335.3783783783784,304.0,233.0,585.0,12409.0,86.11986199844164,0.1541919098671828,1.0405076866007967
ID17098,17098,2,48.21262741088867,114.55231836439928,54.889324752464645,0.0,8.0,8,0.31,1,,341.5405405405405,307.0,237.0,596.0,12637.0,97.15783110045297,0.16352192571763716,0.9880885508990428
ID17356,17356,2,39.169837951660156,114.59218186545698,54.86901163260599,0.0,5.0,5,0.31,1,,317.7567567567568,283.0,224.0,484.0,11757.0,77.76510407252992,0.1366179597625448,0.982275503489488
ID16909,16909,2,30.269174575805664,114.61851602944581,54.93042120445444,0.0,6.0,6,0.31,1,,302.18918918918916,289.0,208.0,466.0,11181.0,64.4549100956276,0.11626486056922414,0.9766391589996092
ID17230,17230,2,30.223590850830078,114.55102540788631,54.87975882200294,0.0,7.0,7,0.31,1,,304.6756756756757,292.0,216.0,481.0,11273.0,61.506573295531254,0.124003858684408,1.0929835962843333
ID17039,17039,2,35.19811248779297,114.51138494628869,54.83269897242399,0.0,9.0,9,0.31,1,,319.2162162162162,294.0,231.0,510.0,11811.0,74.42152284832032,0.13284369087783154,1.005975332818736
ID17472,17472,3,43.47032165527344,55.89402558514106,55.86070543296905,0.0,17.0,17,0.31,1,,352.5135135135135,332.0,228.0,529.0,13043.0,74.25804169756132,0.16217681607391313,1.3248869922292128
ID19201,19201,3,47.941776275634766,56.487856583321765,56.769033587523644,0.0,39.0,39,0.31,1,,359.2432432432432,311.0,266.0,619.0,13292.0,101.8251238931525,0.17940652568860457,1.0733426001811421
ID19970,19970,3,60.11945724487305,55.87942056238331,55.946541493206,0.0,22.0,22,0.31,1,,387.5405405405405,364.0,258.0,651.0,14339.0,103.95928545845739,0.20152606127539902,1.2504947486628246
ID17539,17539,3,37.60074234008789,55.48340430507208,55.637281307606756,0.0,0.0,0,0.31,1,,337.2972972972973,326.0,244.0,486.0,12480.0,66.93191601456947,0.13576278574945322,1.2047660084875573
ID18115,18115,3,71.50395965576172,55.95189820455826,56.13723740243001,0.0,25.0,25,0.31,1,,402.43243243243245,363.0,257.0,638.0,14890.0,121.34330099637431,0.20844695494091675,1.1441293527739178
ID17412,17412,3,54.995872497558594,55.533038798849326,55.65971803204365,0.0,1.0,1,0.31,1,,373.7027027027027,342.0,258.0,604.0,13827.0,103.5738772473448,0.18173830996123266,1.1097653747982035
ID19591,19591,3,53.25865173339844,56.37982523101961,56.50956787729367,0.0,37.0,37,0.31,1,,383.7837837837838,375.0,244.0,547.0,14200.0,89.16312614003091,0.17847311379983716,1.3037203697997604
ID16970,16970,3,39.11952590942383,55.70878596456281,55.70998492634217,0.0,10.0,10,0.31,1,,329.02702702702703,315.0,224.0,475.0,12174.0,68.15565782599192,0.13872439296561284,1.1762343668034325
ID17162,17162,3,50.87479019165039,55.72622432674751,55.68919851825232,0.0,11.0,11,0.31,1,,355.97297297297297,331.0,246.0,562.0,13171.0,95.75619692348506,0.16503703598868485,1.0532265922544994
ID17099,17099,3,41.48862838745117,55.655840728872526,55.73216430491825,0.0,8.0,8,0.31,1,,338.6216216216216,315.0,239.0,516.0,12529.0,81.38330136914907,0.1550712412244917,1.1172024247235608
ID17740,17740,3,43.46576690673828,55.975031866900125,55.96781828996317,0.0,18.0,18,0.31,1,,357.5945945945946,343.0,247.0,545.0,13231.0,76.72116159598103,0.15978895715416488,1.2843209428121618
ID17357,17357,3,56.348270416259766,55.63561128482026,55.67106652498257,0.0,5.0,5,0.31,1,,362.8918918918919,330.0,235.0,555.0,13427.0,98.7425900971769,0.1726012849970438,1.081923127464592
ID18317,18317,3,52.597042083740234,56.02071199515268,56.08313267292467,0.0,26.0,26,0.31,1,,352.5135135135135,318.0,241.0,519.0,13043.0,84.06466479959263,0.17333683574183886,1.238968997994722
ID18765,18765,3,55.54708480834961,56.04466107008061,56.06932618864818,0.0,27.0,27,0.31,1,,368.4054054054054,337.0,251.0,627.0,13631.0,97.1755168809566,0.18699659209803887,1.1944922870603492
ID16910,16910,3,49.244140625,55.61262541831106,55.71994975221281,0.0,6.0,6,0.31,1,,360.3243243243243,330.0,250.0,590.0,13332.0,89.86905723021383,0.15500721879511745,1.076169343543632
ID17294,17294,3,54.18701934814453,55.94300779228892,55.88713115883788,0.0,16.0,16,0.31,1,,378.7027027027027,361.0,243.0,577.0,14012.0,89.02835530351017,0.18508895567630285,1.3287081660604225
ID19278,19278,3,55.72401809692383,55.94111894603174,55.90302354108248,0.0,19.0,19,0.31,1,,370.1621621621622,349.0,256.0,554.0,13696.0,90.8293618439157,0.17614072812351195,1.2206643304693552
ID17231,17231,3,41.76585006713867,55.66422579689054,55.74985943387291,0.0,7.0,7,0.31,1,,356.4054054054054,332.0,257.0,633.0,13187.0,88.9920281883781,0.163667489537626,1.1265661368362687
ID17040,17040,3,40.689353942871094,55.708470051616224,55.7623547124575,0.0,9.0,9,0.31,1,,337.7567567567568,317.0,252.0,485.0,12497.0,70.9371417388527,0.1426784503572185,1.1890351752156874
ID17812,17812,3,52.911441802978516,55.93020718776136,55.894284549152154,0.0,15.0,15,0.31,1,,367.18918918918916,359.0,233.0,539.0,13586.0,80.75196517658179,0.17213753333465626,1.3355611712155042
ID18580,18580,3,51.691558837890625,56.01181779365733,56.07193316181683,0.0,24.0,24,0.31,1,,374.94594594594594,361.0,249.0,569.0,13873.0,89.14686569736293,0.18302626355826296,1.3014024109361124
ID20565,20565,3,63.891239166259766,56.096000386611266,56.078995804853136,0.0,29.0,29,0.31,1,,393.9189189189189,342.0,261.0,668.0,14575.0,113.06226858053299,0.2123213437594355,1.2203798902251644
ID18262,18262,3,46.22074890136719,55.66296016682358,55.66945889956512,0.0,4.0,4,0.31,1,,347.64864864864865,326.0,242.0,556.0,12863.0,87.35121197919486,0.15925650048373702,1.0935011259076646
ID19030,19030,3,39.00027084350586,56.27647971161037,56.23007705300487,0.0,36.0,36,0.31,1,,343.8918918918919,329.0,237.0,532.0,12724.0,77.96002671732332,0.12934376642004058,1.0104138647554894
ID18202,18202,3,58.563716888427734,55.57283278483519,55.66166715704094,0.0,3.0,3,0.31,1,,379.1621621621622,364.0,242.0,629.0,14029.0,99.0382960479636,0.19319278794100467,1.2397442914678136
ID20317,20317,3,68.62873077392578,56.315820764836715,56.24759673385819,0.0,32.0,32,0.31,1,,414.7027027027027,377.0,280.0,774.0,15344.0,145.35815248032182,0.21374736588977558,1.0048469948906118
ID18400,18400,3,65.5835189819336,56.03875291105507,56.05971991101849,0.0,28.0,28,0.31,1,,391.7837837837838,360.0,254.0,632.0,14496.0,110.14110523806751,0.2027983980942416,1.1994957150486445
ID18850,18850,3,64.20117950439453,56.23003642086641,56.23009821004052,0.0,34.0,34,0.31,1,,398.56756756756755,362.0,269.0,744.0,14747.0,131.2121989036886,0.20530129876180153,1.0347937821484874
ID19368,19368,3,61.47858428955078,56.51478580801507,56.80165615334921,0.0,40.0,40,0.31,1,,378.81081081081084,332.0,260.0,630.0,14016.0,115.97289861520758,0.19861512747044405,1.0825012766762785
ID17899,17899,3,59.675594329833984,56.02328711307984,56.16205285397225,0.0,21.0,21,0.31,1,,391.5405405405405,378.0,266.0,631.0,14487.0,100.07763502917639,0.1955426486134528,1.2798118231231208
ID19118,19118,3,64.24373626708984,56.0662243116584,56.0761354688437,0.0,30.0,30,0.31,1,,390.8918918918919,349.0,240.0,706.0,14463.0,127.59893411775816,0.1956039668292852,1.0023742970599905
ID19758,19758,3,57.26496124267578,56.457007731196335,56.72864312099971,0.0,38.0,38,0.31,1,,376.7027027027027,332.0,236.0,675.0,13938.0,114.6862543504536,0.18405476316993333,1.0211572726478144
ID19441,19441,3,49.2527961730957,56.02972514275197,56.183753643921264,0.0,20.0,20,0.31,1,,369.3243243243243,353.0,242.0,543.0,13665.0,85.79823037998123,0.16151718879690533,1.197161338519751
ID18674,18674,3,63.162818908691406,56.22630169873137,56.2856137392469,0.0,33.0,33,0.31,1,,394.86486486486484,371.0,248.0,632.0,14610.0,103.54767076144262,0.20686450653615016,1.307270978375979
ID17589,17589,3,31.964641571044922,55.76244437978747,55.75870547336236,0.0,12.0,12,0.31,1,,320.6756756756757,313.0,230.0,434.0,11865.0,55.205200064071086,0.1290290350298743,1.3276951372444772
ID18038,18038,3,53.48569107055664,55.60554678026331,55.66518264935294,0.0,2.0,2,0.31,1,,366.5135135135135,359.0,240.0,542.0,13561.0,87.60727443845364,0.17550738777051036,1.2492514373381216
ID17975,17975,3,45.992610931396484,55.85951454007683,55.79485114619815,0.0,14.0,14,0.31,1,,347.97297297297297,336.0,228.0,525.0,12875.0,82.52726367237223,0.1626751914463228,1.179888543979081
ID18490,18490,3,72.9774169921875,55.89837912437278,55.98589772354345,0.0,23.0,23,0.31,1,,409.4864864864865,363.0,248.0,667.0,15151.0,115.61445065908156,0.21862548118453842,1.2708315063463511
ID20476,20476,3,66.32843780517578,56.1645212543844,56.16327911333755,0.0,31.0,31,0.31,1,,390.0,351.0,262.0,677.0,14430.0,127.32918841421326,0.20338800006171215,1.035347838479463
ID18941,18941,3,69.46331024169922,56.31839395788523,56.361109106679265,0.0,35.0,35,0.31,1,,406.8378378378378,369.0,265.0,631.0,15053.0,112.22831726081967,0.20901366957294176,1.2534077073518302
ID17663,17663,3,45.654483795166016,55.72076728334004,55.6624962283694,0.0,13.0,13,0.31,1,,356.97297297297297,329.0,242.0,634.0,13208.0,89.13114136125691,0.15005481219747716,1.045122631106172
ID19520,19520,4,49.38862228393555,60.24048867912539,57.070672456812225,0.0,41.0,41,0.31,1,,360.94594594594594,340.0,240.0,559.0,13355.0,84.43799366857775,0.17521066674175811,1.2746151497675533
ID20992,20992,4,56.608741760253906,60.348790747185866,57.144665790101975,0.0,44.0,44,0.31,1,,374.3783783783784,337.0,259.0,659.0,13852.0,116.3930962422293,0.1861711556263064,1.0096679457156739
ID17665,17665,4,51.21175765991211,59.942097172864024,56.41435451331228,0.0,13.0,13,0.31,1,,351.4594594594595,332.0,234.0,514.0,13004.0,83.35386233622512,0.16498922492471338,1.1942993002280573
ID17474,17474,4,39.26911163330078,60.002772072206554,56.340766454708486,0.0,17.0,17,0.31,1,,321.9189189189189,300.0,231.0,444.0,11911.0,59.3807761533695,0.14758141748609238,1.3943724599534484
ID19202,19202,4,54.24100112915039,60.17963383827146,56.70076854681188,0.0,39.0,39,0.31,1,,350.43243243243245,303.0,238.0,595.0,12966.0,106.9146961472194,0.18388848840559005,1.0182176665641087
ID17540,17540,4,52.42332458496094,59.79250357964255,56.061919450203696,0.0,0.0,0,0.31,1,,350.5135135135135,318.0,228.0,557.0,12969.0,93.19591717977232,0.17365294388338942,1.1129619907429393
ID18116,18116,4,48.07715606689453,60.049419095791045,56.539295645144584,0.0,25.0,25,0.31,1,,354.4054054054054,328.0,241.0,577.0,13113.0,92.08132259025155,0.16794835482543571,1.106906401192331
ID17413,17413,4,35.554298400878906,59.80842098192642,56.078054961496555,0.0,1.0,1,0.31,1,,316.2972972972973,294.0,230.0,471.0,11703.0,63.56268335049043,0.12623980930045237,1.1155491486460383
ID19592,19592,4,57.8620491027832,60.15515225080186,56.77152085894011,0.0,37.0,37,0.31,1,,376.94594594594594,345.0,244.0,669.0,13947.0,105.31934135600955,0.19858304744487912,1.1859734815823435
ID16971,16971,4,30.605886459350586,59.97212225077626,56.224087516930496,0.0,10.0,10,0.31,1,,309.0,303.0,237.0,436.0,11433.0,54.03085538221039,0.11974778496493994,1.223189963077284
ID17163,17163,4,30.86347198486328,59.98652688962429,56.37461871320393,0.0,11.0,11,0.31,1,,304.2972972972973,294.0,224.0,430.0,11259.0,59.06675360455644,0.10783018190298048,1.0028873043181383
ID17741,17741,4,33.01677322387695,60.00755279510202,56.392999884115966,0.0,18.0,18,0.31,1,,316.2972972972973,309.0,237.0,437.0,11703.0,55.06554925463574,0.12698218572720346,1.294408178291198
ID16911,16911,4,31.609689712524414,59.91680380206069,56.2293487153163,0.0,6.0,6,0.31,1,,314.18918918918916,289.0,241.0,506.0,11625.0,64.99779391035678,0.11654308655730145,1.0090986977134644
ID19279,19279,4,43.329124450683594,59.98905829353128,56.41238604478882,0.0,19.0,19,0.31,1,,332.1081081081081,296.0,213.0,523.0,12288.0,86.05223987780904,0.14813383869410993,0.995884688531016
ID18319,18319,4,34.33693313598633,60.06513202814574,56.49756048860392,0.0,26.0,26,0.31,1,,317.72972972972974,288.0,232.0,519.0,11756.0,77.8947468805926,0.1331510292917035,0.9585977581285859
ID18767,18767,4,36.49932861328125,60.07526883151997,56.54954091417887,0.0,27.0,27,0.31,1,,323.86486486486484,334.0,233.0,461.0,11983.0,61.83318156412738,0.1384353757653776,1.2738284343848225
ID17232,17232,4,40.63038635253906,59.85704446111143,56.192782161923255,0.0,7.0,7,0.31,1,,329.94594594594594,307.0,237.0,503.0,12208.0,75.07401753008898,0.14876496944358575,1.1382892345104079
ID17041,17041,4,31.55663299560547,59.991361029788095,56.26486899004812,0.0,9.0,9,0.31,1,,309.0810810810811,291.0,224.0,457.0,11436.0,63.0548167066554,0.11902563748794596,1.0427606409034424
ID20049,20049,4,54.408382415771484,60.22113575725007,57.13617887693802,0.0,42.0,42,0.31,1,,373.3783783783784,334.0,253.0,710.0,13815.0,112.87144884320377,0.19168691628690546,1.06420516091046
ID18582,18582,4,38.07334518432617,60.07646916345965,56.64323695764782,0.0,24.0,24,0.31,1,,338.94594594594594,344.0,249.0,471.0,12541.0,57.64929697265563,0.1369333351464795,1.416252239548948
ID18263,18263,4,37.86208724975586,59.816635992421034,56.142002464300795,0.0,4.0,4,0.31,1,,321.81081081081084,294.0,243.0,496.0,11907.0,69.89628739061175,0.14242730542300375,1.1479981813968068
ID20567,20567,4,48.525657653808594,60.03415978651697,56.61768909300503,0.0,29.0,29,0.31,1,,349.5945945945946,327.0,252.0,519.0,12935.0,80.62928178448001,0.16750517637586895,1.2441459526172254
ID19031,19031,4,54.64300537109375,60.18196245117255,56.652776886001234,0.0,36.0,36,0.31,1,,358.4864864864865,342.0,241.0,501.0,13264.0,80.34288381044696,0.18391204204744305,1.386264485467775
ID18203,18203,4,41.59113311767578,59.87436470508207,56.04898685880658,0.0,3.0,3,0.31,1,,333.1621621621622,310.0,242.0,534.0,12327.0,78.30726995961824,0.16136544996669566,1.1822933197633536
ID20319,20319,4,40.70513153076172,60.100970058388526,57.02652659317306,0.0,32.0,32,0.31,1,,354.43243243243245,357.0,245.0,527.0,13114.0,74.12547190801274,0.15247132333394126,1.2651849629883418
ID19680,19680,4,52.99283218383789,60.27647329784339,57.133649172304644,0.0,43.0,43,0.31,1,,355.3783783783784,318.0,224.0,561.0,13149.0,96.47519869875347,0.163594852360441,1.0357934445971713
ID18402,18402,4,35.985755920410156,60.11829369684249,56.677929467022,0.0,28.0,28,0.31,1,,332.6216216216216,327.0,227.0,459.0,12307.0,57.79530514927053,0.13278855411373358,1.3492725995686845
ID18851,18851,4,55.35376739501953,60.102487524259395,56.799055170242525,0.0,34.0,34,0.31,1,,365.35135135135135,329.0,245.0,565.0,13518.0,93.61659878230765,0.17837912286681384,1.1815356762593205
ID19367,19367,4,44.6821403503418,60.185754537813644,56.76879908629525,0.0,40.0,40,0.31,1,,356.13513513513516,348.0,246.0,533.0,13177.0,76.57609220832504,0.16064448931686512,1.2874140256065114
ID17900,17900,4,39.242279052734375,60.09933585607961,56.616446496027706,0.0,21.0,21,0.31,1,,336.64864864864865,327.0,212.0,524.0,12456.0,76.01579375959248,0.13374783940756754,1.0448966552904733
ID19759,19759,4,52.86574172973633,60.115997773393765,56.727878340471264,0.0,38.0,38,0.31,1,,364.5135135135135,334.0,255.0,576.0,13487.0,91.9307171556752,0.18932875720568143,1.2624019164017704
ID19121,19121,4,36.7271614074707,60.105674369818075,56.83050168361635,0.0,30.0,30,0.31,1,,344.0,348.0,232.0,449.0,12728.0,58.6481978504976,0.1439212556530992,1.475919178636204
ID19442,19442,4,36.776058197021484,60.00106400394005,56.523493489030415,0.0,20.0,20,0.31,1,,329.7567567567568,301.0,244.0,573.0,12201.0,73.99977680349426,0.1460895482851632,1.1360406799603637
ID18675,18675,4,42.500144958496094,60.03458682863905,56.722092623331996,0.0,33.0,33,0.31,1,,338.2972972972973,299.0,233.0,572.0,12517.0,87.34664811506471,0.14995275519658388,1.0100822321318212
ID17590,17590,4,33.09263229370117,59.96527353338832,56.35316097922636,0.0,12.0,12,0.31,1,,314.56756756756755,300.0,246.0,451.0,11639.0,55.83783093354686,0.12530920865305642,1.2546613361637156
ID18039,18039,4,35.562713623046875,59.800767505078035,56.06790612045791,0.0,2.0,2,0.31,1,,322.6756756756757,306.0,243.0,472.0,11939.0,60.06110502093961,0.1466070457893716,1.3738620967247863
ID18491,18491,4,42.60335159301758,60.08905774930684,56.5331649561899,0.0,23.0,23,0.31,1,,339.7837837837838,301.0,251.0,541.0,12572.0,75.96385658658667,0.1518215721008513,1.1791631942973297
ID20478,20478,4,32.162620544433594,60.146599838900784,56.6163442315909,0.0,31.0,31,0.31,1,,331.7567567567568,330.0,252.0,445.0,12275.0,51.57648333915016,0.11552981077342792,1.3323272993410142
ID18943,18943,4,64.8875503540039,60.12497976033978,56.760519896094245,0.0,35.0,35,0.31,1,,383.9189189189189,353.0,249.0,642.0,14205.0,111.38905251873283,0.19873721199294175,1.1428315084869802
ID18944,18944,5,118.98318481445312,52.91266384632843,58.9563517975889,0.0,35.0,35,0.31,1,,561.2972972972973,463.0,320.0,1024.0,20768.0,208.37531108619916,0.2825441407192017,1.1868358876498235
ID20993,20993,5,31.353910446166992,53.22118911647806,57.91965632296695,0.0,44.0,44,0.31,1,,351.97297297297297,359.0,271.0,433.0,13023.0,45.409547751844286,0.1143269693566501,1.5904799001227592
ID17666,17666,5,95.66822052001953,53.05718869250727,58.515630090834016,0.0,13.0,13,0.31,1,,491.13513513513516,439.0,299.0,809.0,18172.0,153.76301429330968,0.2422398462171056,1.2457165724506054
ID19203,19203,5,45.36872100830078,52.857209786728056,58.86351342318449,0.0,39.0,39,0.31,1,,388.1081081081081,388.0,246.0,567.0,14360.0,84.03563522689639,0.12822434693998613,1.0497702298545024
